"","main","kicker","section_name","pub_date"
"49632","Mack Hires Ex-Colleague as Morgan Stanley's Legal Officer",NA,"Business","2005-07-19 00:00:00"
"49634","For Some, the Tax Cut on Investment Income Is Not as Sweet as Advertised",NA,"Business","2005-07-19 00:00:00"
"49667","Iacocca, Away From the Grind, Still Has a Lot to Say",NA,"Health; Business","2005-07-19 00:00:00"
"49671","Hewlett Plans To Announce Revamping",NA,"Business","2005-07-19 00:00:00"
"49700","PanAmSat Is Buying Satellite To Serve More Overseas Markets",NA,"Business","2005-07-19 00:00:00"
"49704","MEMO PAD","Memo Pad","Business","2005-07-19 00:00:00"
"49726","Some Pointed Questioning At the Vioxx Trial in Texas",NA,"Health; Business","2005-07-19 00:00:00"
"49742","Chief Finance Officer No. 4 In 2 Years for Interpublic","MEDIA: ADDENDA","Business","2005-07-20 00:00:00"
"49744","Yahoo Misses One Target; Shares Drop",NA,"Technology; Business","2005-07-20 00:00:00"
"49749","Intel Says Earnings Rose 16% In Quarter",NA,"Technology; Business","2005-07-20 00:00:00"
"49752","Northlich of Cincinnati To Open New York Office","MEDIA: ADDENDA","Business","2005-07-20 00:00:00"
"49761","Arts and Science Remake the Steel City","SQUARE FEET","Business","2005-07-20 00:00:00"
"49766","American Express to Cut Ties to Processor Involved in Data Breach",NA,"Business","2005-07-20 00:00:00"
"49798","Hewlett-Packard to Lay Off 14,500 in Turnaround Effort",NA,"Technology; Business","2005-07-20 00:00:00"
"49811","Shell Turns a Stock Page But Has Chapters to Go","MARKET PLACE","Business","2005-07-20 00:00:00"
"49821","At Vioxx Trial, a Discrepancy Appears to Undercut Merck's Defense",NA,"Health; Business","2005-07-20 00:00:00"
"49822","How Effective Is This Ad, In Real Numbers? Beats Me","MEDIA: ADVERTISING","Business","2005-07-20 00:00:00"
"49831","Chinese End Maytag Offer; 2 Suitors Left",NA,"Business","2005-07-20 00:00:00"
"49836","Microsoft Sues Over Google's Hiring of a Former Executive",NA,"Business","2005-07-20 00:00:00"
"49848","Ford Motor's Earnings Decline 19% in the Quarter",NA,"Business","2005-07-20 00:00:00"
"49854","Lawyers Challenged On Asbestos",NA,"Business","2005-07-20 00:00:00"
"49856","BUSINESS DIGEST",NA,"Business","2005-07-20 00:00:00"
"49874","Columbus Ave. Distances Itself From Broadway","SQUARE FEET","Business","2005-07-20 00:00:00"
"49876","Johnson Hints at Delay in Proposed Deal With Guidant",NA,"Business","2005-07-20 00:00:00"
"49882","Key Rates","THE MARKETS","Business","2005-07-20 00:00:00"
"49889","Appeals Court Clarifies Rules on Family Limited Partnerships",NA,"Business","2005-07-20 00:00:00"
"49894","Paper Giant May Shed Several Units",NA,"Business","2005-07-20 00:00:00"
"49896","Boston Scientific Sales Rise but Earnings Fall",NA,"Business","2005-07-20 00:00:00"
"49902","I.B.M. to Split Services Unit, Source of Half of Revenue",NA,"Business","2005-07-20 00:00:00"
"49905","The Urban Migrants; A Housing Boom Brings Jobs and, Sometimes, Abuse",NA,"Business","2005-07-20 00:00:00"
"49915","New EMI Venture Will Focus On Growing Latin Music Market",NA,"Business","2005-07-20 00:00:00"
"49927","Helped by Acquisitions, Merrill's Earnings Rise 6%",NA,"Business","2005-07-20 00:00:00"
"49928","Venture Firm And Ally Plan China Fund",NA,"Business","2005-07-20 00:00:00"
"49931","TRANSACTIONS","SQUARE FEET","Business","2005-07-20 00:00:00"
"49957","Q & A","Q & A","Technology; Business","2005-07-21 00:00:00"
"49958","Frustrations of a Deal-Maker",NA,"Business","2005-07-21 00:00:00"
"49960","Hybrid Morphs and Fills Several Household Voids","CIRCUITS","Business","2005-07-21 00:00:00"
"49965","EBay, With a Global Boost, Beats Wall Street Expectations",NA,"Business","2005-07-21 00:00:00"
"49968","U.S. Looking at Marketing By Johnson & Johnson",NA,"Health; Business","2005-07-21 00:00:00"
"49976","Acquittals and Mistrial in Enron Unit Cases",NA,"Business","2005-07-21 00:00:00"
"49980","A Mac Option for the Music Producer Who Wants More Control","CIRCUITS","Business","2005-07-21 00:00:00"
"49989","Better Phone Reception And a Place to Dock, Too","CIRCUITS","Business","2005-07-21 00:00:00"
"49990","It Gasps, It Yawns, It Even Listens: Furby Is Back, Kilobytes to Spare","CIRCUITS","Business","2005-07-21 00:00:00"
"49993","Northwest at an Impasse In Talks With Mechanics",NA,"Business","2005-07-21 00:00:00"
"50003","World Business Briefing | Americas: Brazil: Mining Company Looking for Coal in Australia",NA,"Business","2005-07-21 00:00:00"
"50013","Formal Inquiry Begins in a Simmering Boeing-Airbus Dispute","INTERNATIONAL BUSINESS","Business","2005-07-21 00:00:00"
"50014","An Inkjet Built For Speed","CIRCUITS","Technology; Business","2005-07-21 00:00:00"
"50023","Key Rates","THE MARKETS","Business","2005-07-21 00:00:00"
"50025","Despite a June Surge in Sales, G.M. Posts Another Losing Quarter",NA,"Business","2005-07-21 00:00:00"
"50037","Video Game Known for Violence Lands in Rating Trouble Over Sex",NA,"Technology; Front Page; Business","2005-07-21 00:00:00"
"50047","NBC and Mazda Jointly Promote New Lineups","THE MEDIA BUSINESS: ADVERTISING","Business","2005-07-21 00:00:00"
"50051","World Business Briefing | Asia: China: Economic Growth Accelerates in 2nd Quarter",NA,"Business","2005-07-21 00:00:00"
"50053","As It Retools, Kodak Plans More Layoffs",NA,"Business","2005-07-21 00:00:00"
"50054","Editor at Los Angeles Times Stepping Down After 5 Years",NA,"Business","2005-07-21 00:00:00"
"50058","Gerry Thomas, Who Thought Up the TV Dinner, Is Dead at 83",NA,"Business; Obituaries","2005-07-21 00:00:00"
"50061","Chief of Card Processor Fires Back at Visa",NA,"Business","2005-07-21 00:00:00"
"50062","Earnings Rise At 2 Airlines Despite Price Of Jet Fuel",NA,"Business","2005-07-21 00:00:00"
"50079","A Portable Hard Drive That Even Looks Secure","CIRCUITS","Business","2005-07-21 00:00:00"
"50092","Adding Up the Oil-for-Food Payoffs","ECONOMIC SCENE","Business","2005-07-21 00:00:00"
"50098","Fed to Keep Rate Policy In Place",NA,"Business","2005-07-21 00:00:00"
"50107","BUSINESS DIGEST",NA,"Business","2005-07-21 00:00:00"
"50108","Circuits; Secrets to Good Hard-Drive Hygiene",NA,"Technology; Business","2005-07-21 00:00:00"
"50111","Now Let Us All Contemplate Our Own Financial Navels","SMALL BUSINESS","Business","2005-07-21 00:00:00"
"50122","In Takeover Dance, the Chinese Miss a Step","INTERNATIONAL BUSINESS","Business","2005-07-21 00:00:00"
"50126","World Business Briefing | Asia: Japan: Chief Executive Resigns at Wal-Mart Affiliate",NA,"Business","2005-07-21 00:00:00"
"50133","Title Insurers Agree to $23 Million Settlement of Kickback Charges",NA,"Business","2005-07-21 00:00:00"
"50143","Sprint and Cingular Named in Complaints",NA,"Technology; Business","2005-07-21 00:00:00"
"50152","Tax Panel Wants to End The A.M.T.",NA,"Business","2005-07-21 00:00:00"
"50162","In Training Video, Merck Said Vioxx Did Not Increase Risk of Heart Attack",NA,"Business","2005-07-21 00:00:00"
"50169","Weakness in Trading Crimps Profit at J.P. Morgan","MARKET PLACE","Business","2005-07-21 00:00:00"
"50175","Up, but Then Down",NA,"Business","2005-07-22 00:00:00"
"50182","Saying Goodbye to Mr. Greenspan","CHINA'S CURRENCY SHIFT: NEWS ANALYSIS","Business","2005-07-22 00:00:00"
"50185","Dollar Falls Against Asian Currencies After China Says It Will End Link","CHINA'S CURRENCY SHIFT: THE MARKETS","Business","2005-07-22 00:00:00"
"50187","Drug Industry Proposes Limits On Advertising",NA,"Health; Business","2005-07-22 00:00:00"
"50204","A Filing Offers a Rare Peek Into the Big Board's Future",NA,"Business","2005-07-22 00:00:00"
"50212","Starwood to Buy Luxury Brands",NA,"Business","2005-07-22 00:00:00"
"50217","Ace to Restate 5 Years of Earnings to Correct Accounting",NA,"Business","2005-07-22 00:00:00"
"50221","After She Sued Merrill, It's Back to the Job",NA,"Business","2005-07-22 00:00:00"
"50224","Guidant Quarterly Profit Falls Because of Expense of Recalls",NA,"Business","2005-07-22 00:00:00"
"50244","Times Co. and Dow Jones Post Profit Declines","ADVERTISING","Business","2005-07-22 00:00:00"
"50258","Deal on Pollutant Cleanup Pushed to Save Energy Bill",NA,"Business","2005-07-22 00:00:00"
"50274","Business Digest",NA,"Business","2005-07-22 00:00:00"
"50279","CHINESE TO STOP TYING CURRENCY ONLY TO DOLLAR","CHINA'S CURRENCY SHIFT: THE OVERVIEW","Front Page; Business; Washington","2005-07-22 00:00:00"
"50283","Impact on Chinese Companies: For Most, Not Much","CHINA'S CURRENCY SHIFT: THE TRADE SURPLUS","Business","2005-07-22 00:00:00"
"50297","Fuel Costs Hurt Profit at JetBlue",NA,"Business","2005-07-22 00:00:00"
"50324","China Floats Free From the Dollar","CHINA'S CURRENCY SHIFT: IN WASHINGTON","Business; Washington","2005-07-22 00:00:00"
"50333","Google Profit Soars Again, Beyond High Expectations",NA,"Business","2005-07-22 00:00:00"
"50352","Strong PC Sales Help Microsoft Beat Earnings Estimates",NA,"Technology; Business","2005-07-22 00:00:00"
"50358","Another Spinoff Completed In Remaking Liberty Media",NA,"Business","2005-07-22 00:00:00"
"50360","Maytag Board Turns Down Whirlpool Bid",NA,"Business","2005-07-22 00:00:00"
"50367","In Washington, Taking the Express Lane to Diversity","LEGAL BEAT","Business","2005-07-22 00:00:00"
"50373","Key Rates","THE MARKETS","Business","2005-07-22 00:00:00"
"50377","Brush With Disaster Alters a Career",NA,"Business","2005-07-22 00:00:00"
"50388","Some Retailers May Keep Video Game Off Shelves",NA,"Technology; Business","2005-07-22 00:00:00"
"50393","THE CHURN",NA,"Business","2005-07-22 00:00:00"
"50395","Lawmakers Examine Credit Card Breaches",NA,"Business","2005-07-22 00:00:00"
"50403","Cutting Expenses Helps Pare Losses at Delta",NA,"Business","2005-07-22 00:00:00"
"50406","Why the C.I.A. Wants M.B.A.'s","WHAT'S OFFLINE","Business","2005-07-23 00:00:00"
"50407","BUSINESS DIGEST",NA,"Business","2005-07-23 00:00:00"
"50416","Is There Anyone Out There Who Can Read My Tag?","PERSONAL BUSINESS","Technology; Business","2005-07-23 00:00:00"
"50418","Whirlpool Raises Offer for Maytag, Hoping to Thwart Rival Bid by Ripplewood",NA,"Business","2005-07-23 00:00:00"
"50422","2 Democrats Are Nominated To Fill Positions on S.E.C.",NA,"Business","2005-07-23 00:00:00"
"50428","China and the U.S. Embark on a Perilous Trip","News Analysis","Business","2005-07-23 00:00:00"
"50444","2 Senators Present a Plan For Strengthening Pensions",NA,"Business","2005-07-23 00:00:00"
"50450","China's Shot Heard Around the World","FIVE DAYS","Business","2005-07-23 00:00:00"
"50465","Some Disassembly Required; Are There Bolder Moves Ahead for Hewlett-Packard's New C.E.O.?",NA,"Technology; Business","2005-07-23 00:00:00"
"50471","Federal Loan Board Approves Plan for 2 Airlines to Merge",NA,"Business","2005-07-23 00:00:00"
"50478","New Version Of Windows Coming in '06",NA,"Technology; Business","2005-07-23 00:00:00"
"50487","Donaldson: The Exit Interview","Joseph Nocera","Business","2005-07-23 00:00:00"
"50493","Lawyer Says He Leaked Memo to Writer in Corruption Case",NA,"Business","2005-07-23 00:00:00"
"50495","Times Names Editor for Digital Journalism",NA,"Business","2005-07-23 00:00:00"
"50505","A Wider Inquiry on Fires in Ford Trucks",NA,"Business","2005-07-23 00:00:00"
"50507","China Braces for Speculation in the Yuan",NA,"Business","2005-07-23 00:00:00"
"50508","Key Rates","THE MARKETS","Business","2005-07-23 00:00:00"
"50519","When Just Putting It Out on the Curb Isn't Enough","SHORT CUTS","Business","2005-07-23 00:00:00"
"50520","SATURDAY INTERVIEW -- With Bud Selig; Mr. Baseball Digs In","Saturday Interview","Business","2005-07-23 00:00:00"
"50521","Pricing Merck As Legal Storm Gathers","MARKET VALUES","Health; Business","2005-07-23 00:00:00"
"50526","Kimberly-Clark Announces Plans to Cut 6,000 Jobs and Close 20 Factories",NA,"Business","2005-07-23 00:00:00"
"50534","Sony BMG Called Close To Settlement With Spitzer",NA,"Business","2005-07-23 00:00:00"
"50537","Sizing Up Judge Roberts","WHAT'S ONLINE","Technology; Business","2005-07-23 00:00:00"
"50563","A Glimpse Inside U.S. Tax Court and How It Made a Decision",NA,"Business","2005-07-23 00:00:00"
"50568","Markets Absorb Shocks and Close Higher for a 4th Week","THE MARKETS: STOCKS & BONDS, WEEKLY CLOSE","Business","2005-07-23 00:00:00"
"50576","Air Taxis in the Neighborhood",NA,"Business; Opinion","2005-07-24 00:00:00"
"50579","Will Environmental Fear Stick to DuPont's Teflon?","INSIDE THE NEWS","Business","2005-07-24 00:00:00"
"50586","A Soldier's Pay, Again",NA,"Business; Opinion","2005-07-24 00:00:00"
"50598","A Soldier's Pay, Again",NA,"Business; Opinion","2005-07-24 00:00:00"
"50608","She Does the Math","OFFICE SPACE: THE BOSS","Business","2005-07-24 00:00:00"
"50609","YOU'RE HIRED!","OPENERS: SUITS","Business","2005-07-24 00:00:00"
"50615","Before Scraping and Priming, Just Point and Click","SUNDAY MONEY: SPENDING","Business","2005-07-24 00:00:00"
"50706","The Green Machine That Could Be Detroit","ON THE CONTRARY","Business","2005-07-24 00:00:00"
"50733","Who's Afraid of China Inc.?",NA,"Business","2005-07-24 00:00:00"
"50763","Long-Term-Care Insurance: How Much Is Too Much?","SUNDAY MONEY: PLANNING","Health; Business","2005-07-24 00:00:00"
"50812","Follow The Bouncing Forecast","MARKET WEEK","Business","2005-07-24 00:00:00"
"50821","The Rap On Puffy's Empire",NA,"Business","2005-07-24 00:00:00"
"50837","FAMILY MAN","OPENERS: SUITS","Business","2005-07-24 00:00:00"
"50859","DataBank; Stocks Extend a Winning Streak to Four Weeks",NA,"Business","2005-07-24 00:00:00"
"50888","Write All About It (At Your Own Risk)","OFFICE SPACE: CAREER COUCH","Technology; Business","2005-07-24 00:00:00"
"50897","Still Writing His Own Script","OPENERS: REFRESH BUTTON","Business; Books","2005-07-24 00:00:00"
"50904","Air Taxis in the Neighborhood",NA,"Business; Opinion","2005-07-24 00:00:00"
"50923","A Soldier's Pay, Again",NA,"Business; Opinion","2005-07-24 00:00:00"
"50938","Real Estate Is on the Menu Of More Workers' 401(k)'s","SQUARE FEET: VENTURES","Business","2005-07-24 00:00:00"
"50946","So You Think You Can Outsmart the Market. Good Luck.","STRATEGIES","Business","2005-07-24 00:00:00"
"50954","Cigarettes, Taxes and Thin French Women","ECONOMIC VIEW","Business","2005-07-24 00:00:00"
"50956","There's a New China Syndrome on Wall Street","DEALBOOK","Business","2005-07-24 00:00:00"
"50961","The Wonton That Ate My Plate","OPENERS: THE GOODS","Business","2005-07-24 00:00:00"
"50980","In the Words Of the Welches","OPENERS: SUITS","Business","2005-07-24 00:00:00"
"50992","WITH OR WITHOUT","OPENERS: SUITS","Business","2005-07-24 00:00:00"
"50995","See How the Money Flows. Then Go Upstream.","SUNDAY MONEY: INVESTING","Business","2005-07-24 00:00:00"
"51020","There's No Shortage Of Intolerance In the Workplace","OPENERS: THE COUNT","Business","2005-07-24 00:00:00"
"51033","The School That Skipped Ethics Class","INSIDE THE NEWS","Business","2005-07-24 00:00:00"
"51042","Samsung and Sony, the Clashing Titans, Try Teamwork","TECHNOLOGY","Technology; Business","2005-07-25 00:00:00"
"51056","People","ADVERTISING: ADDENDA","Business","2005-07-25 00:00:00"
"51060","To Reduce the Cost of Teenage Temptation, Why Not Just Raise the Price of Sin?","ALL CONSUMING","Business","2005-07-25 00:00:00"
"51062","AOL Picks Agencies For Its Free Portal","ADVERTISING: ADDENDA","Technology; Business","2005-07-25 00:00:00"
"51067","From Burger King, Music to Eat Chicken By","ADVERTISING: ADDENDA","Business","2005-07-25 00:00:00"
"51072","Back-to-School Season Is Expanding, And So Are the Ambitions of Kmart","ADVERTISING","Education; Business","2005-07-25 00:00:00"
"51082","Fumbling the Plot; Can Katzenberg Redeem Dreamworks?",NA,"Movies; Business","2005-07-25 00:00:00"
"51084","Popular Demand","MOST WANTED","Business","2005-07-25 00:00:00"
"51092","For Gore, a Reincarnation on the Other Side of the Camera",NA,"Business","2005-07-25 00:00:00"
"51106","Merck's Case Withstands First Week Of Punches","News Analysis","Health; Business","2005-07-25 00:00:00"
"51113","Business Digest",NA,"Business","2005-07-25 00:00:00"
"51114","Equity Firms May Lose Out In Europe Deal",NA,"Technology; Business","2005-07-25 00:00:00"
"51123","Stock Offerings This Week",NA,"Business","2005-07-25 00:00:00"
"51125","A New Worry for Investors: Retirees' Medical Benefits","MARKET PLACE","Health; Business","2005-07-25 00:00:00"
"51126","Stung by Last Season, NBC Sees More Tough Times Ahead",NA,"Business","2005-07-25 00:00:00"
"51134","For New York Wineries and Consumers, the Floodgates Are Opening","E-COMMERCE REPORT","Technology; Business","2005-07-25 00:00:00"
"51147","Heeeeere's Al, Thanks to Carson",NA,"Business","2005-07-25 00:00:00"
"51156","Breaking News With a Familiar Ring","MEDIA TALK","Business","2005-07-25 00:00:00"
"51160","With One Ace, Jann Wenner Doubles Down","DAVID CARR","Business; Books","2005-07-25 00:00:00"
"51170","Film Channel Veers From Oldies and May Pay for It","MEDIA TALK","Business","2005-07-25 00:00:00"
"51173","Treasury Bills Scheduled for This Week",NA,"Business","2005-07-25 00:00:00"
"51179","Talk Radio Starts the Chat With a Blog","MEDIA","Technology; Business","2005-07-25 00:00:00"
"51188","LOOKING AHEAD",NA,"Business","2005-07-25 00:00:00"
"51190","A Boasting Match Pits TV vs. Radio","MEDIA TALK","Business","2005-07-25 00:00:00"
"51200","Once Again, Subway Changes Agencies","ADVERTISING: ADDENDA","Business","2005-07-25 00:00:00"
"51217","Subduing Life's Clamor, But Not Its Sweeter Tones","ITINERARIES: ON THE ROAD","Business","2005-07-26 00:00:00"
"51219","A Family Clothing Dynasty Will Go On Without the Family",NA,"Business","2005-07-26 00:00:00"
"51226","F.D.A. Hoping For Indictment Over Fake Pills",NA,"Health; Business","2005-07-26 00:00:00"
"51237","Business Digest",NA,"Business","2005-07-26 00:00:00"
"51240","Glynn Ross, 90, Put Seattle On the Map for Opera Lovers",NA,"Business; Obituaries","2005-07-26 00:00:00"
"51241","Home Sales Still Rising To Records",NA,"Business","2005-07-26 00:00:00"
"51247","Main Street in the Cross Hairs; Nation's 5 Million Retail Stores Prove an Easy Target for Data Thieves",NA,"Technology; Business","2005-07-26 00:00:00"
"51262","Editor Plans A Job Change In Los Angeles",NA,"Business","2005-07-26 00:00:00"
"51264","Disney Selects An Insider For Miramax",NA,"Movies; Business","2005-07-26 00:00:00"
"51270","Radio Payoffs Are Described As Sony Settles",NA,"Front Page; Business","2005-07-26 00:00:00"
"51276","Key Rates","THE MARKETS","Business","2005-07-26 00:00:00"
"51283","A Different Beat: Toyota Raises Prices While Detroit Cuts Deeply",NA,"Business","2005-07-26 00:00:00"
"51284","World Business Briefing Americas: Mexico: Discount Airline on the Way",NA,"Business","2005-07-26 00:00:00"
"51293","The 411 on the 511 Navigation System","ITINERARIES: SOUNDING OFF","Technology; Business","2005-07-26 00:00:00"
"51295","For These Bonds, Security Requires Some Volatility","MARKET PLACE","Business","2005-07-26 00:00:00"
"51303","Itineraries; Really, Don't Drink the Water",NA,"Health; Business","2005-07-26 00:00:00"
"51304","2 Connected To Reinsurer May Face U.S. Action",NA,"Business","2005-07-26 00:00:00"
"51359","Teva to Acquire Ivax, Another Maker of Generic Drugs",NA,"Business","2005-07-26 00:00:00"
"51360","World Business Briefing Americas: Canada: Teleglobe Sold to VSNL",NA,"Business","2005-07-26 00:00:00"
"51364","MEMO PAD","Memo Pad","Business","2005-07-26 00:00:00"
"51366","I Can't Believe It's Not a TV Ad!","MEDIA: ADVERTISING","Technology; Business","2005-07-26 00:00:00"
"51375","White House Makes Deals For Support Of Trade Pact",NA,"Business","2005-07-26 00:00:00"
"51381","S.E.C. Considers Civil Action Against Fidelity",NA,"Business","2005-07-26 00:00:00"
"51404","Cardiologist Testifies Vioxx Contributed to Man's Death",NA,"Health; Business","2005-07-26 00:00:00"
"51413","Financial History Lessons For Europe's New Members","INTERNATIONAL BUSINESS","Business","2005-07-26 00:00:00"
"51427","Without Help, Northwest Says, Bankruptcy Looms",NA,"Business","2005-07-27 00:00:00"
"51439","Rise in Sales At Amazon Lifts Shares","TECHNOLOGY","Business","2005-07-27 00:00:00"
"51441","Moving Into the Neighborhood","Square Feet","Business","2005-07-27 00:00:00"
"51447","Square Feet; TRANSACTIONS",NA,"Business","2005-07-27 00:00:00"
"51449","An Analyst Receives A Time Out From Altera","MARKET PLACE","Technology; Business","2005-07-27 00:00:00"
"51452","China Says It Does Not Plan More Revaluation","INTERNATIONAL BUSINESS","Business","2005-07-27 00:00:00"
"51475","I.B.M.'s Latest Mainframe Adds Power and Encryption","TECHNOLOGY","Technology; Business","2005-07-27 00:00:00"
"51483","Simon Property and Morgan To Develop Retail in China","INTERNATIONAL BUSINESS","Business","2005-07-27 00:00:00"
"51489","Krispy Kreme Loses in Fight Over Supplies for Franchisees",NA,"Business","2005-07-27 00:00:00"
"51495","Ex-WorldCom Executive Forfeits Florida Mansion",NA,"Business","2005-07-27 00:00:00"
"51497","Small Trade Pact Becomes a Big Political Deal",NA,"Business","2005-07-27 00:00:00"
"51498","Easy Sailing For Nominee To the S.E.C.",NA,"Business","2005-07-27 00:00:00"
"51503","Key Rates","THE MARKETS","Business","2005-07-27 00:00:00"
"51531","General Motors to Sell Consumer Auto Loans to Bank of America",NA,"Business","2005-07-27 00:00:00"
"51545","Congress Calls for a Review of the Chinese Bid for Unocal",NA,"Business","2005-07-27 00:00:00"
"51560","Airport Improvements to Cost Billions, Operators Predict",NA,"Business","2005-07-27 00:00:00"
"51561","A Struggling TV Guide Will Get a New Look",NA,"Business","2005-07-27 00:00:00"
"51577","Hugging the Ground, in the Style of a BMW","SQUARE FEET","Business","2005-07-27 00:00:00"
"51585","Bravo's James Lipton To the Extreme, Dude","MEDIA: ADVERTISING","Business","2005-07-27 00:00:00"
"51586","BUSINESS DIGEST",NA,"Business","2005-07-27 00:00:00"
"51610","New Art to a Deal At the Car Lot; One Chevrolet Showroom Courts Hispanics in Effort to Survive",NA,"Business","2005-07-27 00:00:00"
"51618","Film Studios Said to Agree on Digital Standards",NA,"Technology; Movies; Business","2005-07-27 00:00:00"
"51621","Sun Earnings Beat Forecasts, But Sales Continue to Slip","TECHNOLOGY","Technology; Business","2005-07-27 00:00:00"
"51630","Nissan Sales Climb 12%, Helped by Demand in U.S.","INTERNATIONAL BUSINESS","Business","2005-07-27 00:00:00"
"51658","A Keyboard That Eases Hand Strain (After You Hand Over $495)","CIRCUITS","Technology; Business","2005-07-28 00:00:00"
"51665","In One Stroke, Podcasting Hits Mainstream","CIRCUITS","Technology; Business","2005-07-28 00:00:00"
"51671","Q & A","Q & A","Technology; Business","2005-07-28 00:00:00"
"51674","McDonald's Reaches Deal With Studio",NA,"Business","2005-07-28 00:00:00"
"51693","Insurance For Terrorism Gains Support",NA,"Business","2005-07-28 00:00:00"
"51697","Reading Between the Lines of Used Book Sales","ECONOMIC SCENE","Technology; Business; Books","2005-07-28 00:00:00"
"51701","DreamWorks Weighs Sale To a Partner","MEDIA","Movies; Business","2005-07-28 00:00:00"
"51704","Business Digest",NA,"Business","2005-07-28 00:00:00"
"51710","HOUSE APPROVES FREE TRADE PACT",NA,"Business","2005-07-28 00:00:00"
"51715","Wal-Mart Sues Ex-Executive, Saying He Stole $500,000",NA,"Business","2005-07-28 00:00:00"
"51719","Sprint Says Its Profit More Than Doubled","TECHNOLOGY","Technology; Business","2005-07-28 00:00:00"
"51730","Easier Internet Calls, But Only With Vonage","CIRCUITS","Technology; Business","2005-07-28 00:00:00"
"51742","Yahoo Is Wooing I.B.M. Technical Talent","TECHNOLOGY","Technology; Business","2005-07-28 00:00:00"
"51743","Net Profit Slips at Honda, But Global Sales Increase","INTERNATIONAL BUSINESS","Business","2005-07-28 00:00:00"
"51746","For Hard-Core Video Gamers, Big, Softly Padded Headphones","CIRCUITS","Technology; Business","2005-07-28 00:00:00"
"51752","Key Rates","THE MARKETS","Business","2005-07-28 00:00:00"
"51763","In Vioxx Trial, Battle Nears Over Coroner's Testimony",NA,"Health; Business","2005-07-28 00:00:00"
"51765","Counselor for All Reasons",NA,"Business","2005-07-28 00:00:00"
"51769","Revolution on the Radio","CIRCUITS","Technology; Business","2005-07-28 00:00:00"
"51770","Hands-Free Walkie-Talkies for the Whole Family to Use","CIRCUITS","Business","2005-07-28 00:00:00"
"51780","Several Indicators Point to Brisk Economic Growth",NA,"Business","2005-07-28 00:00:00"
"51788","Another Chinese Bank Has a Western Suitor","INTERNATIONAL BUSINESS","Business","2005-07-28 00:00:00"
"51796","World Business Briefing | Asia: India: Reliance Industries Profit Surges",NA,"Business","2005-07-28 00:00:00"
"51803","Watch Your Home TV. Even if You're Away From Home.","CIRCUITS","Technology; Business","2005-07-28 00:00:00"
"51808","Weill Says He Won't Leave Now",NA,"Business","2005-07-28 00:00:00"
"51824","'My Life. My Card.' Whose Slogan?","THE MEDIA BUSINESS: ADVERTISING","Business","2005-07-28 00:00:00"
"51828","E.P.A. Holds Back Report on Car Fuel Efficiency",NA,"Business","2005-07-28 00:00:00"
"51832","Before Bombings, Subway In London Had Troubles","INTERNATIONAL BUSINESS","Business","2005-07-28 00:00:00"
"51835","Cash Flow Across Border Starts to Get More Savvy","SMALL BUSINESS","Business","2005-07-28 00:00:00"
"51840","As Maytag Chooses a Suitor, It's Not All About the Money","MARKET PLACE","Technology; Business","2005-07-28 00:00:00"
"51857","Delta Says It Needs More Cuts; Shares Drop",NA,"Business","2005-07-28 00:00:00"
"51867","Street Scene; Requiem for the Researchers?",NA,"Business","2005-07-29 00:00:00"
"51894","Morgan Stanley to Let 1,000 Brokers Go",NA,"Business","2005-07-29 00:00:00"
"51897","Manager at Merrill Branch Pleads Guilty to Tampering",NA,"Business","2005-07-29 00:00:00"
"51905","Sony Reports a Loss and a Bleaker Profit Outlook","INTERNATIONAL BUSINESS","Business","2005-07-29 00:00:00"
"51923","AstraZeneca Chooses an Insider as Its Chief",NA,"Health; Business","2005-07-29 00:00:00"
"51925","Minority-Owned Businesses Are on the Rise",NA,"Business","2005-07-29 00:00:00"
"51936","Shake-Up at DaimlerChrysler; Incoming Chief Led Turnaround",NA,"Business","2005-07-29 00:00:00"
"51943","Fiat Banks on New Model To Assist in Its Recovery","INTERNATIONAL BUSINESS","Business","2005-07-29 00:00:00"
"51963","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2005-07-29 00:00:00"
"51983","Judge Denies Merck Request At Vioxx Trial",NA,"Business","2005-07-29 00:00:00"
"51993","A Stratospheric P/E Ratio for a Deal Maker","STREET SCENE: INSIDER","Business","2005-07-29 00:00:00"
"52008","Key Rates","THE MARKETS","Business","2005-07-29 00:00:00"
"52014","Deutsch Resigns LensCrafters Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","2005-07-29 00:00:00"
"52015","A Lesson In Fraud For Chris Cox","Floyd Norris","Business","2005-07-29 00:00:00"
"52018","A Third-World 'Farm Aid,' So to Speak","THE MEDIA BUSINESS: ADVERTISING","Business","2005-07-29 00:00:00"
"52020","With Apology to an Analyst, Altera Seeks to Repair a Rift",NA,"Business","2005-07-29 00:00:00"
"52058","THE CHURN","STREET SCENE","Business","2005-07-29 00:00:00"
"52078","BUSINESS DIGEST",NA,"Business","2005-07-29 00:00:00"
"52085","Microsoft Makes Its Case That It Is a Growth Stock",NA,"Business","2005-07-29 00:00:00"
"52096","What's in a Store's Name? Federated Will Find Out",NA,"Business","2005-07-29 00:00:00"
"52099","Pleas and Promises by G.O.P. As Trade Pact Wins by 2 Votes",NA,"Front Page; Business; Washington","2005-07-29 00:00:00"
