"","pub_date","main","score"
"3729","2015-05-30","Review: &#8216;For the Last Time&#8217; Sets a Hawthorne Novel in New Orleans, in 1950",0
"3730","2015-05-30","Obama Warns the Senate to Pass Surveillance Law",0.166666666666667
"3731","2015-05-30","Review: Manfred Honeck Coaxes a Burnished Sound From the New York Philharmonic",0.222222222222222
"3732","2015-05-30","Man Is Dead After Shooting by Police at New Jersey Library",-0.142857142857143
"3733","2015-05-30","Why Homeowner Insurance Deductibles Vary by State",0.2
"3734","2015-05-30","U.N. Role Is Questioned in Sexual Abuse Inquiry",-0.4
"3735","2015-05-30","Response From Yury Baumblit's Lawyer",0.25
"3736","2015-05-30","Greenleaf Music Label Turns 10 With a Show at SubCulture",-0.333333333333333
"3737","2015-05-30","Quotation of the Day",0
"3738","2015-05-30","Rockies' Bettis Loses No-Hit Bid in 8th; Royals Defeat Cubs",-0.25
"3739","2015-05-30","Making Projections",0
"3740","2015-05-30","Paid Notice: Memorials  FREEMAN, CLINTON SPENCER",0
"3741","2015-05-30","Edward P. Gilligan, American Express Executive, Dies at 55",-0.333333333333333
"3742","2015-05-30","Asian States Say They'll Focus on Causes of Migrant Crisis",0
"3743","2015-05-30","Hundreds of Watches Are Stolen but a Victim Remains Undaunted",-0.166666666666667
"3744","2015-05-30","Paid Notice: Memorials  GILBERT, S. PARKER. THE DIRECTORS, MEMBERS, AND STAFF OF NATIONAL GOLF LINKS OF AMERICA MOURN THE LOSS OF S. PARKER GILBERT. PARKER SERVED AS OUR PRESIDENT FROM 1991, 2009 AND HAD A LONG ASSOCIATION WITH NATIONAL DATING FROM 1953 WHEN HE BECAME A JUNIOR MEMBER. PARKER WAS A GREAT COMPETITOR AND FRIEND AND HE SET THE STANDARDS BY WHICH WE GOVERN OUR CLUB TODAY. WE EXTEND OUR SYMPATHIES TO GAIL, LYNN, PARKER JR. AND DAVID AND HIS EIGHT GRANDCHILDREN. BOARD OF DIRECTORS 1",0
"3745","2015-05-30","Complaint About Neymar",-0.5
"3746","2015-05-30","A U.S. Tax Investigation Snowballed to Stun the Soccer World",-0.166666666666667
"3747","2015-05-30","Hastert Case Is Said to Be Linked to Decades-Old Sexual Abuse",-0.142857142857143
"3748","2015-05-30","Czech Republic: Wife of Ex-Premier Is Acquitted of Abusing Power",0
"3749","2015-05-30","Pushback in the South China Sea",0
"3750","2015-05-30","Directing the Final Scene",0
"3751","2015-05-31","Dane Leads Irish Open After Third Round",0.5
"3752","2015-05-31","Robert Irwin Instillation of Color and Light Returns",0.333333333333333
"3753","2015-05-31","Gregorius Inherited Jeter's Position, but So Far, Not His Defensive Instincts",0.428571428571429
"3754","2015-05-31","&#8216;Skylight&#8217; Revival on Broadway Makes Back Investment",0.333333333333333
"3755","2015-05-31","Alexandra Lippman,  Daniel Landy",0
"3756","2015-05-31","In Morocco, Exploring Remnants of Jewish History",0
"3757","2015-05-31","Payments, Free Food and N.F.L. Dreams Fuel an Indoor League Team",0.111111111111111
"3758","2015-05-31","How to Find Your Place in the World After Graduation",0.25
"3759","2015-05-31","Paid Notice: Deaths  ABEL, JOAN ROBERTA",-0.166666666666667
"3760","2015-05-31","A Fresh Lens on the Notorious Episode of Ota Benga",0
"3761","2015-05-31","Letter of Recommendation: The Dohm Sound Machine",0.2
"3762","2015-05-31","'Re Jane,' by Patricia Park",0
"3763","2015-05-31","Paid Notice: Deaths  RACHLIN, EDWARD",-0.2
"3764","2015-05-31","&#8216;Curious Incident&#8217; and &#8216;Hamilton&#8217; Are Big Winners at Drama Desk Awards",0.125
"3765","2015-05-31","'Burning Down George Orwell's House,' by Andrew Ervin",-0.166666666666667
"3766","2015-05-31","Camping in Church? Make Way for Champers",0
"3767","2015-05-31","'Oh! You Pretty Things,' by Shanna Mahin",0.25
"3768","2015-05-31","Jon Niese&#8217;s Troubles Continue as Marlins Thrash Mets",-0.142857142857143
"3769","2015-05-31","A Florida Police Killing Like Many, Disputed and Little Noticed",-0.125
"3770","2015-05-31","The Prospects for Polygamy",0
"3771","2015-05-31","Corrections: May 31, 2015",0.5
"3772","2015-05-31","Review: Highway Restaurant &amp; Bar in East Hampton",-0.142857142857143
"3773","2015-05-31","Olivia Richardson,  Christopher Khouri",0
"3774","2015-05-31","Maria Schneider, With New Album, to Perform at Birdland",0
"3775","2015-05-31","'Moone Boy: The Blunder Years' and 'The Imaginary'",-0.2
"3776","2015-06-01","Paid Notice: Deaths  TEEMAN, SUSAN",-0.2
"3777","2015-06-01","Paid Notice: Deaths  RACHLIN, EDWARD",-0.2
"3778","2015-06-01","Bringing a Little Color to a Passage at the 191st Street Station",0
"3779","2015-06-01","Ex-FIFA Official Cites Satirical Article From The Onion in His Self-Defense",0
"3780","2015-06-01","Israel's Charade of Democracy",0
"3781","2015-06-01","Touring the Bronx With Lloyd Ultan, a Borough Institution",0
"3782","2015-06-01","Columbia Stays Alive With Win Over Miami",0.2
"3783","2015-06-01","That 1914 Feeling",0
"3784","2015-06-01","John Kerry Cuts Europe Trip Short After Breaking Leg in Bicycle Accident",-0.4
"3785","2015-06-01","France and Muslim Symbols",0.333333333333333
"3786","2015-06-01","Alberto Contador Wraps Up Giro d'Italia",0
"3787","2015-06-01","Lifetime's 'UnREAL' Traces the Cracks in Reality TV's Fourth Wall",0
"3788","2015-06-01","1965: Viet Cong Suicide Unit Strikes",-0.2
"3789","2015-06-01","Red Bulls Fall on Late Goal by Sounders",-0.166666666666667
"3790","2015-06-01","A Tearful Tracy Morgan  Says He Doesn&#8217;t Remember Accident",-0.285714285714286
"3791","2015-06-01","Q. and A.: Willy Wo-Lap Lam on &#8216;Chinese Politics in the Era of Xi Jinping&#8217;",0.142857142857143
"3792","2015-06-01","Corrections: June 1, 2015",0.5
"3793","2015-06-01","New York Today: Inside an Investigation",0
"3794","2015-06-01","Key Parts of Patriot Act Expire Temporarily as Senate Moves Toward Limits on Spying",-0.0909090909090909
"3795","2015-06-01","Beijing Cracks Down on Smoking",0
"3796","2015-06-01","Pictures of the Day: The United States and Elsewhere",0.2
"3797","2015-06-01","Families and the Workplace",0
"3798","2015-06-01","June 1, 2015 - Pictures of the Day",0
"3799","2015-06-01","Review: School of American Ballet Workshop Includes &#8216;Harlequinade&#8217;",0
"3800","2015-06-01","On Eve of Tony Awards, Broadway Box Office Dips",0
"3801","2015-06-02","Wellness Trumps Politics",0.666666666666667
"3802","2015-06-02","Klimt's 'Portrait of Gertrud Loew' to Be Auctioned",0
"3803","2015-06-02","Red-Tailed Hawk Is Winning White House Turf Battle",-0.142857142857143
"3804","2015-06-02","Manufacturing Growth Speeds Up for First Time in 6 Months",0
"3805","2015-06-02","South Africa: American Woman Is Mauled to Death by a Lion",-0.142857142857143
"3806","2015-06-02","Today's Travel News and Tips",0.25
"3807","2015-06-02","Paid Notice: Deaths  WHITE, WILLIAM",-0.2
"3808","2015-06-02","Chris Hughes, Publisher of The New Republic, to Hold a Fund-Raiser for Hillary Clinton",0
"3809","2015-06-02","Surveillance Bill Awaits Verdicts on Amendments From Hawks in Senate",0
"3810","2015-06-02","Review: &#8216;Every Last Child,&#8217; a Front-Line View of the Polio Crisis in Pakistan",-0.111111111111111
"3811","2015-06-02","New York Triathletes Mourn JackRabbit's Loss of Independence",-0.142857142857143
"3812","2015-06-02","Letters to the Editor",0
"3813","2015-06-02","KFC Sues Over Claims of Birds With 8 Legs",0
"3814","2015-06-02","Muslim Woman Denied Job Over Head Scarf Wins in Supreme Court",0.111111111111111
"3815","2015-06-02","Time Warner Cable C.F.O. Leaves Company",0.166666666666667
"3816","2015-06-02","Paid Notice: Deaths  CROWELL, JOAN LEWISOHN",-0.166666666666667
"3817","2015-06-02","Review: &#8216;The Shepherd&#8217;s Life,&#8217; by James Rebanks, an English Sheep Farmer",0
"3818","2015-06-02","Review: A &#8216;Ship of Fools,&#8217; Each Stuck in Isolation",-0.4
"3819","2015-06-02","Test Yourself | Biracial Beauty in Japan",0.25
"3820","2015-06-02","Saddened by the Love Locks Lost",0
"3821","2015-06-02","Will China Close Its Doors?",0.25
"3822","2015-06-02","Bribery Inquiry Drawing Closer to FIFA's President, Sepp Blatter",0
"3823","2015-06-02","Paid Notice: Deaths  PROCTOR, NOBLE S.",0
"3824","2015-06-02","Paid Notice: Deaths  BRITTIS, DR. ANTHONY L.",-0.2
"3825","2015-06-02","Four Militants Killed in Gun Battle With Indian Troops",-0.428571428571429
"3826","2015-06-03","Assad's Forces May Be Aiding New ISIS Surge",0.142857142857143
"3827","2015-06-03","Chafee Announces Presidential Bid",-0.25
"3828","2015-06-03","Paid Notice: Memorials  ASKWITH, BERTRAM THE NEW YORK CITY BOARD OF DIRECTORS, VOLUNTEERS AND STAFF OF THE AMERICAN HEART ASSOCIATION MOURN THE LOSS OF MR. BERTRAM ASKWITH. MR. ASKWITH AND HIS FAMILY HAVE ENHANCED THE FIGHT AGAINST HEART DISEASE AND STROKE THROUGH THEIR LONGTIME GENEROSITY. WE EXTEND OUR DEEPEST SYMPATHIES TO HIS DAUGHTER, PATTI KENNER, AND TO THE REST OF THE ASKWITH FAMILY. DAVID LEFKOWITZ, CHAIRMAN LARRY CHINITZ, MD, PRESIDENT HELAINE BARUCH, AHA MICHAEL WEAMER, AHA HEATHER KINDER, AHA 1",0.0576923076923077
"3829","2015-06-03","Cosmos Top Cuba in Exhibition",0
"3830","2015-06-03","Paid Notice: Deaths  CASTEL, NICO",-0.2
"3831","2015-06-03","How to Clean Up FIFA",0.5
"3832","2015-06-03","Today in Politics: Welcome to the Party, Lincoln Chafee",0.166666666666667
"3833","2015-06-03","Soft-Shell Crab Arrives With the Heat",0
"3834","2015-06-03","Madhulika Sikka Leaving NPR News to Join Mic, a News Site",0.111111111111111
"3835","2015-06-03","A Snarled Route to Driver's Licenses for Immigrants in Colorado",-0.166666666666667
"3836","2015-06-03","U.S. Surveillance in Place Since 9/11 Is Sharply Limited",-0.2
"3837","2015-06-03","30 Years After Heysel Tragedy, Pain Lingers for Families",-0.333333333333333
"3838","2015-06-03","Two World War I Soldiers Posthumously Receive Medal of Honor",0
"3839","2015-06-03","Martin O&#8217;Malley Says Immigration Reform Would Be a Priority in His White House",0
"3840","2015-06-03","Where to Party This Summer in New York",0
"3841","2015-06-03","Ackman Takes Stake in Nomad Foods, an Acquisition Vehicle",0
"3842","2015-06-03","Tsonga Scratches Out a Win, and a Roland Garros Love Note",0.142857142857143
"3843","2015-06-03","White House Meeting Elicits Pledges to Reduce Antibiotic Use",0.375
"3844","2015-06-03","Lost Opportunity on Nuclear Disarmament",0
"3845","2015-06-03","Support for the European Union Is Rising, Survey Suggests",0.166666666666667
"3846","2015-06-03","Paid Notice: Deaths  CASTEL, NICO",-0.2
"3847","2015-06-03","3 Teenagers Are Arrested in Rape in Chinatown",0
"3848","2015-06-03","South Sudan: U.N. Dismayed by Decline",-0.25
"3849","2015-06-03","Hamas Forces Kill Leader of Islamic Splinter Group in Gaza",-0.25
"3850","2015-06-03","When a School Board Victimizes Kids",0.25
"3851","2015-06-04","Focus Media Reaches $7.4 Billion Deal to List in Shenzhen",0
"3852","2015-06-04","Test Yourself | Best in Show at the World Taxidermy Championships",0.166666666666667
"3853","2015-06-04","U.S. Defense Secretary Visits India to Build Military Ties",0
"3854","2015-06-04","Paid Notice: Deaths  SCHNEIDER, SIEMSSEN, GUNTHER",-0.166666666666667
"3855","2015-06-04","Transgender, at War and in Love",0
"3856","2015-06-04","Interpol Issues Alerts for 6 After Sepp Blatter Says He'll Quit",-0.125
"3857","2015-06-04","Sheryl Sandberg&#8217;s Post on Late Husband Sets  Off Meditations on Grief",0
"3858","2015-06-04","A Golden State Warriors Fan Tries to Look at the Series Objectively",0.125
"3859","2015-06-04","Review: New York City Ballet, With Heartfelt Pas de Deux, in &#8216;A Midsummer Night&#8217;s Dream&#8217;",0
"3860","2015-06-04","Out of the Ashes, a Rebuilt Synagogue With a Basketball Court on Top",0.166666666666667
"3861","2015-06-04","Word of the Day | objective",0
"3862","2015-06-04","Mark Buehrle Tosses Shutout as Blue Jays Rout Nationals",0
"3863","2015-06-04","Have Wary Police Brought an End to the Drop in Crime?",-0.5
"3864","2015-06-04","Tired of Waiting for U.S. to Act, States Pass Crowdfunding Laws and Rules",0
"3865","2015-06-04","Taco Bell to Serve Beer and Wine at Chicago Site",-0.142857142857143
"3866","2015-06-04","Rick Perry &#8216;Super PAC&#8217; Ads Going Up in Iowa",0.2
"3867","2015-06-04","Flu-Driven Mass Slaughter of Midwest Poultry Conveys the Scale of Our Meat Habit",-0.111111111111111
"3868","2015-06-04","An Outsider Photographer, and Surprise Aesthete",-0.25
"3869","2015-06-04","Zac Zac Posen Resort 2016",0
"3870","2015-06-04","Ahead of Election, Erdogan Cracks Down on Critics",-0.2
"3871","2015-06-04","New Research Says Robots Are Unlikely to Eat Our Jobs",0
"3872","2015-06-04","Rochelle Shoretz, Founder of Cancer Support Group, Dies at 42",-0.285714285714286
"3873","2015-06-04","Leaked Snowden Documents Show Expansion of Cybersurveillance by U.S. Agencies",-0.285714285714286
"3874","2015-06-04","How Deng Xiaoping Helped Create a Corrupt China",0
"3875","2015-06-04","Louis Johnson, Bassist and Singer for the Brothers Johnson, Dies at 60",0
"3876","2015-06-05","Review: Robert Irwin Shows a Calming Installation at Dia:Beacon",0
"3877","2015-06-05","1940: French Planes Hit Nazi Targets",0
"3878","2015-06-05","What to Do This Weekend",0
"3879","2015-06-05","New York City's Week in Pictures: June 5",0
"3880","2015-06-05","In Spotlight, Chinese Officials Are Reluctant to Embrace Transparency After Yangtze Disaster",-0.125
"3881","2015-06-05","Popcast: Jason Derulo Glides Across Genres",0
"3882","2015-06-05","Bevo Francis Dies at 82; Scored 116 and 113 Points in College Basketball Games",-0.125
"3883","2015-06-05","Azorean Diaspora Can't Resist the Powerful Pull of Home",0
"3884","2015-06-05","Big Test for American Pharoah&#8217;s Jockey, Too",0
"3885","2015-06-05","Here&#8217;s How Ancient Romans Got Wild Animals Onto the Colosseum Floor",-0.222222222222222
"3886","2015-06-05","Your Friday Briefing",0
"3887","2015-06-05","Greek Premier Addresses Parliament",0.25
"3888","2015-06-05","Mets Record a Victory and, Possibly, a Key Loss",0
"3889","2015-06-05","Barnard College, After Much Discussion, Decides to Accept Transgender Women",0.25
"3890","2015-06-05","Carryalls That Carry it All",0
"3891","2015-06-05","3 People Are Fatally Shot in a Car on Long Island",-0.333333333333333
"3892","2015-06-05","Global Stock Markets React to Uncertainty in Asia and Europe",0
"3893","2015-06-05","In Vermont, Frustrations Mount Over Affordable Care Act",0
"3894","2015-06-05","In ISIS, the Taliban Face an Insurgent Threat of Their Own",-0.2
"3895","2015-06-05","Free TVs in Mexico Are Seen as Having Political Strings Attached",0.428571428571429
"3896","2015-06-05","Winning Touch in Paris",0
"3897","2015-06-05","Fatherhood Has Its Rewards, Like That $1,700 Stroller",0.5
"3898","2015-06-05","Power Lunch Proceeds at Four Seasons Despite Abuse Case Against Co-Owner",-0.111111111111111
"3899","2015-06-05","Senator Seeks Inquiry Into Visa Program Used at Disney",0.142857142857143
"3900","2015-06-05","Gas Station Explosion in Ghana's Capital Kills Around 100",-0.285714285714286
"3901","2015-06-06","A Triple Crown Possibility Keeps Registers Ringing Around Belmont Park",0
"3902","2015-06-06","The Jobs Recovery Is Going Strong",0
"3903","2015-06-06","France Says It Opposes Boycotting Israel",-0.2
"3904","2015-06-06","How a Carried Interest Tax Could Raise $180 Billion",-0.2
"3905","2015-06-06","Video of Mexican Prison Riot Highlights a Crisis as Elections Near",-0.125
"3906","2015-06-06","What&#8217;s on TV Saturday",0
"3907","2015-06-06","Review: John Zorn&#8217;s Spirit of Restless Invention Flows Forth",-0.125
"3908","2015-06-06","Two Rangers Have Surgery",0
"3909","2015-06-06","James Rebanks, Man of Sheep, Man of Letters",0.333333333333333
"3910","2015-06-06","Look, Ma, No Hands!  ",0
"3911","2015-06-06","Review: Holly Herndon, With Laptops, at the Wick",-0.2
"3912","2015-06-06","High Inflation Makes Ukraine's Troubled Situation Worse",-0.428571428571429
"3913","2015-06-06","A Quiet Benefit of Interactive Journalism",0.25
"3914","2015-06-06","Kyrie Irving Out of N.B.A. Finals With Broken Kneecap, Cavaliers Say",0
"3915","2015-06-06","What Makes a Woman?",0
"3916","2015-06-06","Tsipras Declares Creditors' Debt Proposal for Greece 'Absurd'",-0.142857142857143
"3917","2015-06-06","Demand and Expectations Grow for Green Retirement Communities",0
"3918","2015-06-06","LeBron James Misses, and a Sense of Destiny Evaporates",0
"3919","2015-06-06","More Bodies Are Found as Yangtze Ship Is Lifted",0
"3920","2015-06-06","68 Migrants Are Found Locked Inside Trucks at British Port",0
"3921","2015-06-06","A Money Horse",0
"3922","2015-06-06","Woman Says Dennis Hastert Abused Her Brother in High School",0
"3923","2015-06-06","Virginia: Court Again Invalidates Redistricting Plan ",0
"3924","2015-06-06","U.S. Was Warned of System Open to Cyberattacks",0.25
"3925","2015-06-06","Review: Yoshiko Chuma, in a Journey Across Borders",0
"3926","2015-06-07","'The Thrilling Adventures of Lovelace and Babbage,' by Sydney Padua",0.333333333333333
"3927","2015-06-07","NoHo's Cinderella Moment",0.333333333333333
"3928","2015-06-07","&#8216;At the Table,&#8217; Michael Perlman&#8217;s Play About Loose Tongues and Frayed Friendships",0.25
"3929","2015-06-07","49ers Trade Andy Lee to Browns",0
"3930","2015-06-07","Wildcat! Wraps Up &#8216;Forward Ferguson&#8217; at JACK in Brooklyn",0.166666666666667
"3931","2015-06-07","The Strip",0
"3932","2015-06-07","Time Stands Still at 79th and Lexington",0.25
"3933","2015-06-07","Dennis Hastert Rushed to Make Money as Payouts Grew",0
"3934","2015-06-07","The Deadly Combination of Heat and Humidity",-0.25
"3935","2015-06-07","Remittances at the Click of a Smartphone Button",0
"3936","2015-06-07","Red Sox&#8217; Pitching Change Is Paying Off",0.2
"3937","2015-06-07","2 North Carolina Men Given Pardons in Girl's 1983 Killing",0
"3938","2015-06-07","Libya: Wake Up, Benghazi!",0
"3939","2015-06-07","Paid Notice: Memorials  GILBERT, S. PARKER, BELOVED HUSBAND TO GAIL (AUCHINCLOSS) FOR 55 YEARS, DIED ON WEDNESDAY, MAY 27TH, 2015. HE WAS EIGHTY, ONE YEARS OLD. MR. GILBERT WAS CHAIRMAN OF MORGAN STANLEY FROM 1983, 90, AS WELL AS FORMER PRESIDENT OF THE MORGAN LIBRARY AND VICE PRESIDENT OF THE METROPOLITAN MUSEUM OF ART. HE LEAVES BEHIND THREE CHILDREN, LYNN TUDOR, S. PARKER GILBERT JR., AND DAVID GILBERT, AND EIGHT GRANDCHILDREN, ALL OF WHOM WILL MISS HIM VERY MUCH. SERVICES TO BE HELD AT ST. JAMES' CHURCH, 71ST ST AND MADISON AVE, ON THURSDAY, JUNE 11 AT 11AM. IN LEIU OF FLOWERS PLEASE MAKE DONATIONS TO THE MORGAN LIBRARY OR THE METROPOLITAN MUSEUM OF ART. 1",0.046875
"3940","2015-06-07","Putin Urges Western Pressure on Ukraine in Peace Effort",0.142857142857143
"3941","2015-06-07","&#8216;Joan of Arc at the Stake,&#8217; Brahms on a Barge and a Russian Day Treat",0.125
"3942","2015-06-07","Paid Notice: Deaths  HALPERN, BARBARA OLSEN",-0.166666666666667
"3943","2015-06-07","Divine Intervention Is a Hope, Not a Horse, in the Belmont",0.2
"3944","2015-06-07","Review: In &#8216;The New Sincerity,&#8217; Worldviews Are Constantly Changing",0.166666666666667
"3945","2015-06-07","Homes for Sale in Connecticut and New York",0
"3946","2015-06-07","American Pharoah Wins Belmont Stakes and Triple Crown",0
"3947","2015-06-07","Hotel Review: Portrait Firenze in Florence",0
"3948","2015-06-07","Julia Bartlett, Alexander Stratoudakis",0
"3949","2015-06-07","Drawn to Estela but Not by a '50 Best' List",0.25
"3950","2015-06-07","Pope Francis Urges a Divided Bosnia to Heal, Declaring 'War Never Again!'",-0.111111111111111
"3951","2015-06-08","Disability Payments to Veterans",-0.333333333333333
"3952","2015-06-08","Paid Notice: Deaths  NEWSUM, ERNEST PHILLIP",-0.166666666666667
"3953","2015-06-08","Col. George Sicherman&#8217;s Calendar Reform Problem",-0.166666666666667
"3954","2015-06-08","French Open 2015: Stan Wawrinka Defeats Novak Djokovic for Title",0
"3955","2015-06-08","Liam Cunningham on Sunday&#8217;s Sad &#8216;Game of Thrones&#8217; Moment",0.142857142857143
"3956","2015-06-08","Passing Up Event at Home, David Lingmerth Wins the Memorial",0
"3957","2015-06-08","David Wildstein's Statement",0
"3958","2015-06-08","Reaction to Slager's Indictment",-0.333333333333333
"3959","2015-06-08","Fracking Associated With Smaller Babies",0.25
"3960","2015-06-08","Walkabout: O'Hare Delays; Disney at the Airport",-0.2
"3961","2015-06-08","Leonid Plyushch, Soviet Dissident Punished in an Asylum, Dies",-0.285714285714286
"3962","2015-06-08","Street Style at the Governors Ball",0.25
"3963","2015-06-08","Questions Begin at Third Draft Slot as Top Prospects Perform at Combine",-0.111111111111111
"3964","2015-06-08","Your Evening Briefing",0
"3965","2015-06-08","Choices Paris: A Fair That Nourishes Its Roots",0.2
"3966","2015-06-08","What Are Your Thoughts on Repaying Student Loans?",0.25
"3967","2015-06-08","In Performance | Ruthie Ann Miles",0
"3968","2015-06-08","G.E. Nears Deal on Major Step in Retreat From Banking",0
"3969","2015-06-08","Coal in Poland Lowering Life Spans",-0.2
"3970","2015-06-08","Sneaky Ways to Raise Drug Profits",0
"3971","2015-06-08","Jeb Bush Shakes Up Campaign Staff, Week Before Campaign Becomes Official",-0.111111111111111
"3972","2015-06-08","With Power Tools and a Ruse, 2 Killers Flee New York Prison",-0.375
"3973","2015-06-08","Behind Scott Walker, a Longstanding Conservative Alliance Against Unions",0.285714285714286
"3974","2015-06-08","MERS Cases Rise in South Korea, Health Officials Say",0.125
"3975","2015-06-08","Ask Well: Catching Disease From a Toilet Seat",-0.166666666666667
"3976","2015-06-09","Paid Notice: Deaths  SIEGEL, SHIRLEY",-0.2
"3977","2015-06-09","Julio Le Parc's Kinetic Energy",0
"3978","2015-06-09","Obama on Healthcare Reform",0
"3979","2015-06-09","The Chutzpah Caucus",0
"3980","2015-06-09","New York Today: Gaming the Housing System",0.166666666666667
"3981","2015-06-09","Iran: Hearing Is Held in Reporter&#8217;s Trial",0
"3982","2015-06-09","N.B.A. Finals: In Overtime, Missed Shots and Foul Calls Were the Key",-0.125
"3983","2015-06-09","Mississippi: Plea Deal Reached Over Unlawful Images of Senator Thad Cochran's Wife",-0.1
"3984","2015-06-09","Review: In &#8216;Love Life,&#8217; Tamia Enacts Seduction and Conservatism",0.142857142857143
"3985","2015-06-09","With New Study, New Mothers Seeking IUDs Are No Longer Urged to Wait",-0.222222222222222
"3986","2015-06-09","New Prosecutor Is Selected for Patz Retrial",0.2
"3987","2015-06-09","On Set | Andreja Pejic",0
"3988","2015-06-09","Mergers Might Not Signal Optimism ",0.25
"3989","2015-06-09","What's on TV Tuesday",0
"3990","2015-06-09","Natalia Osipova, Injured, Withdraws From  &#8216;Romeo&#8217; and &#8216;Don Quixote&#8217;",-0.142857142857143
"3991","2015-06-09","Have Turkish Voters Made Themselves Heard?",0
"3992","2015-06-09","Macedonia at the Crossroads",0
"3993","2015-06-09","The Architecture of Psychotherapy",0
"3994","2015-06-09","Today in Politics: Jeb Bush Heads to Europe to the Sound of Musical Chairs",0.222222222222222
"3995","2015-06-09","Guam: Gay Couples Allowed to Marry",0.6
"3996","2015-06-09","Tuberculosis Case Prompts Search for Patient's Fellow Airline Passengers",0.375
"3997","2015-06-09","Louisiana: Man Held for Decades in Solitary Is Ordered Freed",0
"3998","2015-06-09","Paid Notice: Deaths  GRIFFIN, JAMES Q",-0.2
"3999","2015-06-09","Atlantic Broadband Deal Shows Small Operators Seek Growth, Too",-0.125
"4000","2015-06-09","Falloff for McDonald's in U.S. Is Offset by Better Sales Abroad",0.333333333333333
"4001","2015-06-10","Let's Help Create More Farmers",0
"4002","2015-06-10","What&#8217;s On TV Wednesday",0
"4003","2015-06-10","Paid Notice: Deaths  MODELL, PAULA",-0.2
"4004","2015-06-10","Jeb Bush's Learning Curve on Russia",0.2
"4005","2015-06-10","Corsican Wines Speak a Language of Their Own",0
"4006","2015-06-10","Start-Ups Clamor to Be the Airbnb of Boats",-0.25
"4007","2015-06-10","Inaugural European Games Are Playing With a Divisive Host",0.333333333333333
"4008","2015-06-10","Norway's Divestment From Coal Stocks",0
"4009","2015-06-10","Who Gets to Go to the Pool?",-0.5
"4010","2015-06-10","Mercedes Cup Organizers Plant Grass to Grow Event's Profile",0.125
"4011","2015-06-10","Apple Music and Labels Investigated in 2 States",0.2
"4012","2015-06-10","Daily Report: Microsoft&#8217;s Surface Touch Screen Is Rare Bright Spot for U.S. Manufacturing",0
"4013","2015-06-10","Caitlyn Jenner and the American Religion",0
"4014","2015-06-10","Sharp Driving at the Post Office",-0.25
"4015","2015-06-10","Hermann Zapf, 96, Dies; Designer Whose Letters Are Found Everywhere",-0.125
"4016","2015-06-10","App Smart | Instant Photo Collages",0.2
"4017","2015-06-10","Remembering Marie-Louise Carven, a Creator of 'Contemporary' Fashion",0.166666666666667
"4018","2015-06-10","What Buildings Do You Love? What Buildings Do You Hate?",0
"4019","2015-06-10","California: Labels on Ads for Sugary Soda Advance",0.2
"4020","2015-06-10","Well-Kept Secret",-0.5
"4021","2015-06-10","A New Video Starring the Sultry Chanteuse Sophie Auster - Four Times",-0.111111111111111
"4022","2015-06-10","The Lobbying Bonanza",0
"4023","2015-06-10","Illuminating North Korea",0.333333333333333
"4024","2015-06-10","Where to Try Detainees: Courts or Military Commissions?",0.2
"4025","2015-06-10","Paid Notice: Deaths  KAPPEL, JOSEPH W.",-0.2
"4026","2015-06-11","Camp After a Transplant: Harder on Mother Than Daughter",0
"4027","2015-06-11","Paid Notice: Deaths  MODELL, PAULA",-0.2
"4028","2015-06-11","Simple Life Among the Hutterites",0
"4029","2015-06-11","U.S. Men Rally Past No. 1 Germany in Exhibition",0.2
"4030","2015-06-11","Bob Baffert Weighs Options With American Pharoah",0.166666666666667
"4031","2015-06-11","Clips of Jazz Legend Ornette Coleman",0
"4032","2015-06-11","Libya Groups Vow to Crush Unit of ISIS",-0.166666666666667
"4033","2015-06-11","Panel Tells F.D.A. to Back Second Drug to Help Heart ",0.25
"4034","2015-06-11","Sophie Theallet Resort 2016",0
"4035","2015-06-11","The Comings and Goings of Twitter Executives",0
"4036","2015-06-11","For $7.99, You Too Can Be a Marvel Colorist",0.333333333333333
"4037","2015-06-11","Your Thursday Briefing",0
"4038","2015-06-11","What's on TV Thursday",0
"4039","2015-06-11","Anatomy | Me and Earl and the Dying Girl",-0.25
"4040","2015-06-11","Paid Notice: Deaths  SCOTT, BANCROFT A.O.",-0.2
"4041","2015-06-11","No Justice in Pakistan",0.5
"4042","2015-06-11","Tracy Antonopoulos and Gia Coppola Team Up to Salute (and Wink at) Italian Cinema",0.111111111111111
"4043","2015-06-11","The Magic Word",0.5
"4044","2015-06-11","Paid Notice: Deaths  MODELL, PAULA",-0.2
"4045","2015-06-11","A Universal Story Told in a Bengali Village",0
"4046","2015-06-11","Finding Escapees Is Top Priority",0
"4047","2015-06-11","Making Yoga an Exercise in Democracy",0
"4048","2015-06-11","Letters to eBay and PayPal on Robocalls",0
"4049","2015-06-11","Pathologist Didn't Break Law in Missing-Brain Autopsy Case, Court Finds",0.111111111111111
"4050","2015-06-11","For the Rohingya of Myanmar, a Hardscrabble Existence",0
"4051","2015-06-12","Paid Notice: Deaths  SHACK, BARBARA",-0.2
"4052","2015-06-12","The Babe Ruth of Congress",0
"4053","2015-06-12","A Court Keeps People Out of Rikers While Remaining Tough",0.166666666666667
"4054","2015-06-12","Today in Politics: In Tight Contest, Trade Deal Heads to the Bottom of the Ninth",0.111111111111111
